id,pedido_id,produto_id,quantidade,preco_praticado,desconto_aplicado
28777,11735,30,2,3143.0,0.03
28778,11735,197,2,2920.12,0.0
28779,11735,69,4,911.74,0.01
28780,11735,175,1,828.7,0.04
28781,11736,193,5,1304.54,0.2
28782,11736,7,2,357.98,0.28
28783,11736,124,2,2110.86,0.04
28784,11737,186,2,1905.49,0.12
28785,11738,191,1,1879.63,0.01
28786,11738,173,4,2453.34,0.03
28787,11739,67,3,2918.93,0.0
28788,11739,20,1,2255.39,0.03
28789,11739,103,3,1799.98,0.03
28790,11740,53,2,211.4,0.0
28791,11740,47,4,1531.46,0.01
28792,11740,128,1,1311.94,0.02
28793,11740,173,4,2478.64,0.02
28794,11741,83,3,3178.12,0.08
28795,11741,126,2,1620.62,
28796,11742,70,5,1165.02,0.01
28797,11742,168,1,993.57,0.03
28798,11742,31,3,172.45,0.04
28799,11743,107,1,2890.19,0.01
28800,11743,96,2,1521.21,0.02
28801,11743,123,5,1975.74,0.01
28802,11744,32,4,369.85,0.0
28803,11744,70,3,1129.72,0.04
28804,11744,115,1,3309.0,0.04
28805,11744,58,4,1912.53,0.02
28806,11745,24,1,2853.68,0.03
28807,11745,174,5,1148.44,0.04
28808,11746,166,2,1359.63,0.01
28809,11746,94,5,2511.32,0.05
28810,11746,157,4,673.86,0.02
28811,11746,57,1,1864.38,0.01
28812,11746,77,3,1550.76,0.01
28813,11747,60,2,492.65,0.02
28814,11747,54,3,3247.3,0.02
28815,11747,76,2,629.84,0.04
28816,11747,138,1,1672.38,0.03
28817,11748,63,2,2595.3,0.13
28818,11748,105,4,769.25,0.21
28819,11748,170,3,1051.64,0.22
28820,11749,72,3,824.66,0.03
28821,11749,172,4,2620.74,0.04
28822,11750,27,4,2268.49,0.03
28823,11750,173,1,2478.64,0.02
28824,11750,96,5,1474.65,0.05
28825,11751,176,5,583.99,0.24
28826,11752,131,2,3384.08,0.03
28827,11752,157,5,660.11,0.04
28828,11752,134,1,278.93,0.01
28829,11753,182,5,984.75,0.05
28830,11753,24,5,2912.52,0.01
28831,11753,196,2,1020.67,0.04
28832,11753,119,4,1110.88,0.04
28833,11754,145,2,2299.93,0.3
28834,11754,11,2,1146.16,0.21
28835,11754,12,4,1982.59,0.26
28836,11754,66,5,757.45,0.28
28837,11755,169,2,347.88,0.04
28838,11756,64,1,896.96,0.02
28839,11757,26,1,3064.15,0.0
28840,11758,20,1,2046.12,0.12
28841,11758,172,1,2102.05,0.23
28842,11759,113,3,439.68,0.0
28843,11760,53,5,207.17,0.02
28844,11760,84,3,2001.11,0.03
28845,11761,90,3,602.07,0.01
28846,11761,48,4,3028.0,0.04
28847,11762,14,5,2189.21,0.09
28848,11762,90,5,474.36,0.22
28849,11762,19,1,817.19,0.13
28850,11762,158,5,1741.88,0.09
28851,11763,87,3,1669.85,0.01
28852,11763,68,5,1936.4,0.05
28853,11764,134,1,270.48,0.04
28854,11765,9,4,2356.23,0.12
28855,11765,153,1,2491.49,0.26
28856,11765,16,1,399.08,0.02
28857,11765,67,1,2130.82,0.27
28858,11765,112,4,442.3,0.03
28859,11765,43,4,1025.44,0.23
28860,11766,148,1,478.45,0.02
28861,11766,76,1,642.96,0.02
28862,11767,186,5,2165.33,0.0
28863,11768,113,3,435.28,0.01
28864,11769,59,1,619.77,0.04
28865,11770,98,1,3147.02,0.0
28866,11770,61,3,405.52,0.03
28867,11770,79,2,354.07,0.04
28868,11771,106,3,1819.82,0.21
28869,11771,94,1,1903.32,0.28
28870,11772,114,4,881.44,0.0
28871,11772,191,1,1841.66,0.03
28872,11773,28,2,2831.85,0.03
28873,11773,166,4,1345.89,0.02
28874,11773,73,1,1458.42,0.03
28875,11774,176,1,760.73,0.01
28876,11774,174,1,1184.33,0.01
28877,11775,9,5,2650.75,0.01
28878,11776,4,1,3398.15,0.02
28879,11776,42,4,2724.1,0.05
28880,11777,169,3,318.89,0.12
28881,11777,28,3,2510.71,0.14
28882,11778,4,4,3398.15,0.02
28883,11778,177,5,567.73,0.01
28884,11778,35,3,2776.09,0.04
28885,11779,190,4,1938.03,0.04
28886,11780,155,4,667.49,0.25
28887,11781,171,3,55.68,0.02
28888,11781,45,5,487.27,0.01
28889,11781,46,2,441.22,0.02
28890,11782,191,3,1499.91,0.21
28891,11782,144,4,564.52,0.09
28892,11782,108,5,914.26,0.18
28893,11782,23,5,922.7,0.1
28894,11783,24,2,2294.71,0.22
28895,11783,65,4,2572.73,0.04
28896,11784,62,3,242.02,0.02
28897,11785,76,2,649.52,0.01
28898,11785,123,2,1915.87,0.04
28899,11786,53,3,202.94,0.04
28900,11786,181,1,1583.94,0.01
28901,11787,153,5,2558.83,0.24
28902,11788,164,4,2158.71,0.01
28903,11789,46,3,351.17,0.22
28904,11789,76,3,642.96,0.02
28905,11789,22,5,469.3,0.2
28906,11789,196,4,903.72,0.15
28907,11790,73,3,1458.42,
28908,11790,21,5,853.54,0.26
28909,11791,16,2,403.15,0.01
28910,11791,5,5,1301.82,0.02
28911,11792,165,3,1834.36,0.04
28912,11793,20,1,1720.6,0.26
28913,11793,120,3,573.26,0.22
28914,11794,114,3,652.27,0.26
28915,11794,34,3,1173.99,0.14
28916,11794,118,3,2157.63,0.28
28917,11794,43,5,1198.57,0.1
28918,11794,149,1,66.86,0.25
28919,11795,47,5,1175.67,0.24
28920,11795,192,2,1313.68,0.22
28921,11796,51,2,34.47,0.05
28922,11796,68,5,1936.4,0.05
28923,11796,101,4,1819.53,0.01
28924,11796,100,1,2757.05,0.01
28925,11796,140,2,923.26,0.01
28926,11797,9,2,2677.53,0.0
28927,11798,36,2,1353.25,0.11
28928,11798,8,5,1199.73,0.01
28929,11798,189,1,1518.07,0.26
28930,11799,111,2,2459.47,0.07
28931,11799,115,2,3205.6,0.07
28932,11799,45,4,403.6,0.18
28933,11800,47,4,1531.46,0.01
28934,11800,85,3,3367.26,0.01
28935,11800,141,4,1858.11,0.0
28936,11801,165,1,1566.85,0.18
28937,11802,159,5,3361.11,0.01
28938,11802,95,4,2833.36,0.04
28939,11802,14,2,2333.55,0.03
28940,11802,24,4,2853.68,0.03
28941,11802,165,1,1910.79,0.0
28942,11803,39,1,144.72,0.2
28943,11803,20,1,2162.38,0.07
28944,11804,17,1,3204.76,0.03
28945,11805,120,2,734.95,0.0
28946,11805,192,1,1633.68,0.03
28947,11806,56,2,2110.98,0.05
28948,11806,70,5,1165.02,0.01
28949,11806,61,4,418.06,0.0
28950,11807,143,3,1163.74,0.21
28951,11808,126,4,2236.91,0.02
28952,11808,142,4,3114.32,0.04
28953,11809,105,4,788.72,0.19
28954,11809,153,4,3198.54,0.05
28955,11809,104,1,1725.3,0.15
28956,11809,23,1,871.44,0.15
28957,11810,145,1,3252.76,0.01
28958,11811,198,1,1461.2,0.05
28959,11811,80,5,2404.17,0.0
28960,11811,178,1,1378.28,
28961,11812,102,3,643.55,0.01
28962,11813,98,3,2328.79,0.26
28963,11813,111,5,2433.02,0.08
28964,11814,200,3,2404.55,0.04
28965,11814,154,4,974.48,0.03
28966,11814,47,3,1485.05,0.04
28967,11814,176,2,760.73,0.01
28968,11815,85,2,2789.04,0.18
28969,11815,91,2,2158.67,0.18
28970,11815,68,4,1528.74,0.25
28971,11816,164,1,2158.71,0.01
28972,11816,153,4,3232.2,0.04
28973,11816,20,1,2232.13,0.04
28974,11816,21,1,1130.36,0.02
28975,11816,51,5,35.92,0.01
28976,11816,9,1,2597.2,0.03
28977,11817,33,5,2240.37,0.01
28978,11817,146,5,2538.32,0.04
28979,11818,30,2,3207.81,0.01
28980,11819,180,3,2586.89,0.26
28981,11820,24,5,2353.55,0.2
28982,11820,5,3,1009.58,0.24
28983,11821,132,4,3168.67,0.01
28984,11822,4,2,2704.65,0.22
28985,11823,60,3,502.7,0.0
28986,11823,124,3,2088.87,0.05
28987,11823,167,3,620.76,0.02
28988,11824,24,5,2530.07,0.14
28989,11825,116,4,1208.56,0.02
28990,11826,106,4,2257.5,0.02
28991,11826,79,1,361.44,0.02
28992,11827,129,1,2222.58,0.04
28993,11827,144,2,607.94,0.02
28994,11828,90,3,577.74,0.05
28995,11828,32,4,362.45,0.02
28996,11829,32,2,336.56,0.09
28997,11829,31,3,167.07,0.07
28998,11830,26,1,3033.51,0.01
28999,11830,134,3,276.12,0.02
29000,11830,112,4,455.98,0.0
29001,11831,141,3,1802.37,0.03
29002,11832,196,4,1063.2,0.0
29003,11832,27,3,2315.26,0.01
29004,11833,76,3,649.52,0.01
29005,11833,138,2,1706.86,0.01
29006,11833,86,2,2369.53,0.02
29007,11834,83,4,3419.94,0.01
29008,11834,53,4,200.83,0.05
29009,11835,36,3,1094.76,0.28
29010,11835,174,5,1088.62,0.09
29011,11835,12,2,2464.85,0.08
29012,11835,76,3,537.99,0.18
29013,11835,9,2,1954.6,0.27
29014,11836,152,5,1717.21,0.01
29015,11836,7,3,472.34,0.05
29016,11836,191,1,1860.65,0.02
29017,11837,183,3,335.17,0.01
29018,11838,106,3,2234.46,0.03
29019,11839,98,1,3052.61,0.03
29020,11840,180,1,3355.97,0.04
29021,11840,36,4,1474.88,0.03
29022,11840,70,2,1176.79,0.0
29023,11840,9,2,2570.43,0.04
29024,11840,82,1,3137.57,0.04
29025,11840,79,5,357.76,0.03
29026,11841,134,1,250.76,0.11
29027,11841,151,3,571.0,0.21
29028,11841,20,2,1836.86,0.21
29029,11841,76,1,511.74,0.22
29030,11842,20,4,2185.63,0.06
29031,11843,71,2,674.54,0.03
29032,11843,16,1,407.22,0.0
29033,11843,87,5,1602.38,0.05
29034,11844,26,2,2788.38,0.09
29035,11844,154,1,884.07,0.12
29036,11844,38,3,122.6,0.01
29037,11844,28,3,2306.35,0.21
29038,11844,105,2,740.03,0.24
29039,11845,176,1,745.36,0.03
29040,11846,109,5,1992.8,0.03
29041,11847,132,2,3168.67,0.01
29042,11847,171,1,55.12,0.03
29043,11847,128,4,1325.32,0.01
29044,11848,157,5,563.84,0.18
29045,11848,36,4,1292.42,0.15
29046,11849,98,1,2706.44,0.14
29047,11849,157,5,550.09,0.2
29048,11850,150,4,2203.72,0.17
29049,11851,10,5,1519.03,0.03
29050,11851,150,5,2628.54,0.01
29051,11852,147,1,2911.59,0.0
29052,11853,125,3,326.56,0.01
29053,11853,53,4,205.06,0.03
29054,11853,33,1,2172.48,0.04
29055,11854,125,2,323.26,0.02
29056,11854,79,3,361.44,0.02
29057,11854,133,5,2771.66,0.02
29058,11854,147,5,2795.13,0.04
29059,11855,69,3,902.53,0.02
29060,11855,179,1,428.7,0.01
29061,11855,1,1,1539.33,0.05
29062,11856,14,3,2285.43,0.05
29063,11857,110,4,2181.55,0.01
29064,11857,33,2,2195.11,0.03
29065,11857,82,3,3137.57,0.04
29066,11857,25,1,1239.32,0.02
29067,11857,163,5,726.36,0.05
29068,11857,142,5,3211.64,0.01
29069,11858,19,1,864.16,0.08
29070,11859,104,1,1948.57,0.04
29071,11859,194,2,907.81,0.01
29072,11860,58,3,1932.04,0.01
29073,11860,97,5,1036.69,0.02
29074,11860,2,3,3259.42,0.04
29075,11860,99,5,3110.72,0.03
29076,11860,181,1,1567.94,0.02
29077,11860,67,2,2772.98,
29078,11861,85,2,3265.22,0.04
29079,11862,34,3,1337.8,0.02
29080,11862,162,3,243.54,0.01
29081,11862,191,3,1860.65,0.02
29082,11862,80,4,2332.04,0.03
29083,11863,119,5,1110.88,0.04
29084,11863,102,5,630.55,0.03
29085,11864,161,3,2242.75,0.02
29086,11865,22,3,574.9,0.02
29087,11865,95,3,2833.36,0.04
29088,11866,54,4,3280.43,0.01
29089,11866,126,4,2191.26,0.04
29090,11867,88,4,2829.32,0.03
29091,11868,33,5,2127.22,0.06
29092,11868,182,2,756.7,0.27
29093,11869,63,1,2953.27,0.01
29094,11870,146,4,2564.76,0.03
29095,11870,35,4,2747.17,0.05
29096,11870,7,1,477.31,0.04
29097,11871,171,5,53.41,0.06
29098,11871,116,4,1023.57,0.17
29099,11871,88,4,2770.98,0.05
29100,11872,120,3,705.55,0.04
29101,11873,105,5,973.73,0.0
29102,11874,38,3,120.12,0.03
29103,11875,78,2,2595.31,0.2
29104,11876,35,4,2486.91,0.14
29105,11876,30,3,2656.97,0.18
29106,11877,195,3,111.67,0.13
29107,11878,182,5,995.12,0.04
29108,11879,165,4,1891.68,0.01
29109,11880,182,5,1005.48,0.03
29110,11880,126,2,2191.26,0.04
29111,11881,109,1,1992.8,0.03
29112,11882,111,2,2142.12,0.19
29113,11883,104,1,1968.87,0.03
29114,11883,20,5,2325.14,0.0
29115,11884,161,2,2196.98,0.04
29116,11884,33,5,2195.11,0.03
29117,11885,42,3,2322.65,0.19
29118,11885,188,2,73.27,0.26
29119,11886,57,5,1883.21,0.0
29120,11887,85,3,3265.22,0.04
29121,11887,16,3,390.93,0.04
29122,11887,8,5,1163.38,0.04
29123,11888,120,4,720.25,0.02
29124,11888,97,3,1015.54,0.04
29125,11888,65,1,2545.93,0.05
29126,11888,96,3,1505.69,0.03
29127,11889,7,1,412.68,0.17
29128,11890,73,2,1217.86,0.19
29129,11890,144,1,595.54,0.04
29130,11890,55,4,2388.49,0.05
29131,11890,181,1,1359.95,0.15
29132,11890,13,1,1757.83,0.11
29133,11891,33,4,2217.74,0.02
29134,11891,147,5,2882.47,0.01
29135,11891,113,2,430.89,0.02
29136,11892,6,4,2649.79,0.01
29137,11892,162,3,241.08,0.02
29138,11892,128,5,1271.77,0.05
29139,11893,39,1,175.47,0.03
29140,11893,147,1,2853.36,0.02
29141,11893,61,2,401.34,0.04
29142,11894,112,5,455.98,0.0
29143,11894,62,4,237.08,0.04
29144,11894,128,3,1298.55,0.03
29145,11895,143,1,1428.9,0.03
29146,11896,136,4,1038.56,0.28
29147,11896,195,2,91.14,0.29
29148,11897,18,3,3455.49,0.01
29149,11897,41,5,922.25,0.05
29150,11897,61,4,409.7,0.02
29151,11898,60,5,402.16,0.2
29152,11898,45,4,393.75,0.2
29153,11898,88,2,2420.96,0.17
29154,11899,104,2,1928.27,0.05
29155,11900,180,3,3495.8,0.0
29156,11901,25,5,1188.73,0.06
29157,11901,136,1,1283.77,0.11
29158,11901,89,2,1404.48,0.26
29159,11901,122,2,547.67,0.29
29160,11902,162,3,211.56,0.14
29161,11903,123,4,1915.87,0.04
29162,11903,58,1,1912.53,0.02
29163,11903,26,5,2910.94,0.05
29164,11903,22,2,569.03,0.03
29165,11903,17,1,3303.88,0.0
29166,11903,79,1,357.76,0.03
29167,11904,148,4,468.68,0.04
29168,11904,191,2,1822.68,0.04
29169,11905,192,1,1633.68,0.03
29170,11906,49,5,2054.62,0.02
29171,11906,64,3,887.81,0.03
29172,11906,161,3,2219.86,0.03
29173,11907,73,2,1443.39,0.04
29174,11907,79,1,272.93,0.26
29175,11907,93,5,2193.54,0.24
29176,11907,105,5,886.09,0.09
29177,11907,146,5,2564.76,0.03
29178,11908,178,2,1628.87,0.09
29179,11909,29,4,1201.97,0.02
29180,11909,53,5,202.94,0.04
29181,11910,2,2,3361.28,0.01
29182,11910,26,5,2941.58,0.04
29183,11911,46,1,441.22,0.02
29184,11911,6,3,2623.03,0.02
29185,11911,7,1,487.26,0.02
29186,11912,26,2,2941.58,0.04
29187,11913,151,5,693.88,0.04
29188,11913,190,1,1473.71,0.27
29189,11914,140,4,895.29,0.04
29190,11914,45,2,487.27,0.01
29191,11914,15,1,1428.61,0.0
29192,11915,143,3,1104.82,0.25
29193,11916,127,4,1970.85,0.04
29194,11916,24,2,2824.26,0.04
29195,11916,109,1,2013.34,0.02
29196,11916,115,5,3377.94,0.02
29197,11917,125,2,244.1,0.26
29198,11918,147,4,2824.24,0.03
29199,11918,26,1,2972.23,0.03
29200,11918,189,5,1969.39,0.04
29201,11918,137,3,138.31,0.05
29202,11919,52,2,1116.78,0.05
29203,11919,42,1,2867.47,0.0
29204,11919,57,2,1789.05,0.05
29205,11920,104,3,1968.87,0.03
29206,11920,23,4,973.96,0.05
29207,11920,75,5,1851.17,0.03
29208,11921,173,4,2529.22,0.0
29209,11922,145,3,3285.62,0.0
29210,11923,77,1,1535.09,0.02
29211,11923,86,3,2321.17,0.04
29212,11923,18,1,3420.58,0.02
29213,11923,119,5,1099.31,0.05
29214,11924,168,5,993.57,0.03
29215,11925,176,3,591.68,0.23
29216,11925,80,4,1947.38,0.19
29217,11925,42,1,2810.12,0.02
29218,11925,143,2,1325.78,0.1
29219,11926,74,5,2731.32,0.04
29220,11927,128,1,1298.55,0.03
29221,11928,164,2,2158.71,0.01
29222,11928,165,2,1891.68,0.01
29223,11928,38,3,118.89,0.04
29224,11929,197,1,2832.52,0.03
29225,11930,18,2,3350.77,0.04
29226,11931,22,2,463.44,0.21
29227,11931,18,2,2617.79,0.25
29228,11931,68,2,1834.49,0.1
29229,11931,85,5,3333.24,0.02
29230,11931,32,3,295.88,0.2
29231,11931,164,1,2093.3,0.04
29232,11932,35,1,2631.5,0.09
29233,11932,52,3,963.96,0.18
29234,11932,15,4,1157.17,0.19
29235,11932,86,5,1813.42,0.25
29236,11933,34,1,1337.8,0.02
29237,11934,58,4,1912.53,0.02
29238,11934,121,5,1336.21,0.0
29239,11934,27,3,2338.65,0.0
29240,11934,55,3,2514.2,0.0
29241,11935,198,5,1491.97,0.03
29242,11935,101,1,1837.91,0.0
29243,11936,199,3,1935.05,0.04
29244,11936,42,3,2724.1,0.05
29245,11937,40,1,449.7,0.05
29246,11937,118,5,2637.1,0.12
29247,11937,60,5,382.05,0.24
29248,11937,66,4,988.89,0.06
29249,11937,185,3,951.9,0.01
29250,11937,98,4,2643.5,0.16
29251,11938,148,4,429.62,0.12
29252,11939,51,3,35.92,0.01
29253,11939,70,2,1141.49,0.03
29254,11939,2,5,3259.42,0.04
29255,11940,159,2,3293.21,0.03
29256,11940,148,4,478.45,0.02
29257,11941,14,4,2261.38,0.06
29258,11941,131,4,2756.1,0.21
29259,11942,40,5,468.64,0.01
29260,11942,142,1,3179.2,0.02
29261,11943,152,5,1491.72,0.14
29262,11943,162,3,216.48,0.12
29263,11944,107,5,2831.8,0.03
29264,11944,154,5,1004.62,0.0
29265,11944,80,1,2283.96,0.05
29266,11945,43,5,1265.15,0.05
29267,11946,110,4,1828.98,0.17
29268,11947,193,4,1304.54,0.2
29269,11948,69,2,902.53,0.02
29270,11948,181,4,1519.94,0.05
29271,11948,115,5,3343.47,0.03
29272,11948,97,1,1026.11,0.03
29273,11949,152,5,1699.87,0.02
29274,11949,138,3,1689.62,0.02
29275,11949,190,5,1958.22,0.03
29276,11950,136,5,1139.53,0.21
29277,11950,194,4,889.47,0.03
29278,11950,113,2,320.97,0.27
29279,11951,9,1,2623.98,0.02
29280,11951,75,2,1870.25,0.02
29281,11952,177,5,412.89,0.28
29282,11952,28,2,2131.18,0.27
29283,11952,180,3,2656.81,0.24
29284,11953,4,3,3328.8,0.04
29285,11954,108,1,1114.95,0.0
29286,11954,3,5,2307.87,0.05
29287,11954,99,3,3174.86,0.01
29288,11955,43,2,1305.11,0.02
29289,11955,179,3,415.71,0.04
29290,11955,21,2,1095.76,0.05
29291,11955,188,1,95.05,0.04
29292,11955,126,2,2191.26,0.04
29293,11955,164,3,2136.91,0.02
29294,11956,174,5,1160.4,0.03
29295,11956,192,5,1364.21,0.19
29296,11957,85,5,3333.24,0.02
29297,11957,179,5,428.7,0.01
29298,11958,154,2,974.48,0.03
29299,11959,25,3,986.4,0.22
29300,11959,166,3,1084.95,0.21
29301,11960,42,3,2351.33,0.18
29302,11960,108,1,1003.46,0.1
29303,11961,31,5,125.75,0.3
29304,11961,121,4,1109.05,0.17
29305,11961,178,5,1414.08,0.21
29306,11961,66,5,904.73,0.14
29307,11962,102,4,630.55,0.03
29308,11962,125,1,319.96,0.03
29309,11963,112,1,442.3,0.03
29310,11963,25,3,1112.86,0.12
29311,11964,132,2,3168.67,0.01
29312,11965,176,4,737.67,0.04
29313,11965,60,5,477.56,0.05
29314,11966,10,4,1315.45,0.16
29315,11967,172,4,2265.85,0.17
29316,11967,159,3,3123.46,0.08
29317,11968,13,3,1915.84,0.03
29318,11969,64,1,878.66,0.04
29319,11969,32,4,358.75,0.03
29320,11970,154,2,964.44,0.04
29321,11970,4,1,3328.8,0.04
29322,11970,32,1,358.75,0.03
29323,11970,122,2,755.93,0.02
29324,11971,194,5,669.4,0.27
29325,11971,157,2,666.98,0.03
29326,11971,18,3,2478.18,0.29
29327,11971,73,2,1293.04,0.14
29328,11972,167,4,506.74,0.2
29329,11972,140,2,662.14,0.29
29330,11973,125,2,240.8,0.27
29331,11973,112,1,373.9,0.18
29332,11974,39,5,179.09,0.01
29333,11975,117,5,1863.35,0.23
29334,11976,20,5,2278.64,0.02
29335,11977,103,5,1837.09,0.01
29336,11977,123,2,1915.87,0.04
29337,11978,66,2,1052.01,0.0
29338,11978,105,1,944.52,0.03
29339,11978,170,4,1294.33,0.04
29340,11979,69,4,884.11,0.04
29341,11979,176,5,583.99,0.24
29342,11979,36,1,1262.01,0.17
29343,11980,162,4,238.62,0.03
29344,11980,64,5,878.66,0.04
29345,11981,20,4,2115.88,0.09
29346,11981,89,5,1442.44,0.24
29347,11981,111,1,2538.81,0.04
29348,11982,130,1,628.81,0.03
29349,11982,52,4,1163.8,0.01
29350,11983,115,4,2619.63,0.24
29351,11983,80,1,2283.96,0.05
29352,11983,191,4,1689.77,0.11
29353,11983,13,2,1639.32,0.17
29354,11984,64,5,851.2,0.07
29355,11985,4,1,3398.15,0.02
29356,11985,139,1,741.73,0.0
29357,11986,50,4,2881.52,0.03
29358,11986,115,2,3412.41,0.01
29359,11987,72,3,654.63,0.23
29360,11987,50,1,2525.04,0.15
29361,11987,76,4,537.99,0.18
29362,11988,109,3,1746.27,0.15
29363,11988,60,1,452.43,0.1
29364,11989,144,2,434.25,0.3
29365,11990,69,2,884.11,0.04
29366,11990,16,5,399.08,0.02
29367,11990,178,3,1736.27,0.03
29368,11991,172,3,2620.74,0.04
29369,11991,79,1,350.38,0.05
29370,11992,10,2,1519.03,0.03
29371,11992,133,1,2715.09,0.04
29372,11992,117,2,2347.34,0.03
29373,11993,136,5,1081.83,0.25
29374,11993,29,4,1030.26,0.16
29375,11993,14,5,1708.06,0.29
29376,11994,13,1,1955.34,0.01
29377,11994,73,2,1142.68,0.24
29378,11994,183,4,318.25,0.06
29379,11995,66,4,1009.93,0.04
29380,11995,139,2,741.73,0.0
29381,11996,7,3,487.26,0.02
29382,11997,168,4,911.63,0.11
29383,11997,32,5,303.28,0.18
29384,11998,51,5,26.48,0.27
29385,11998,5,1,1036.14,0.22
29386,11999,170,2,1159.5,0.14
29387,11999,128,3,1245.0,0.07
29388,12000,155,2,658.59,0.26
29389,12001,165,5,1872.57,0.02
29390,12002,196,1,1031.3,0.03
29391,12002,133,1,2771.66,0.02
29392,12002,58,3,1873.5,0.04
29393,12002,11,5,1407.31,0.03
29394,12003,77,4,1535.09,0.02
29395,12004,21,5,1095.76,0.05
29396,12004,96,1,1443.6,0.07
29397,12004,1,1,1555.54,0.04
29398,12005,5,4,929.87,0.3
29399,12005,40,4,397.63,0.16
29400,12005,80,4,2067.59,0.14
29401,12006,139,2,734.31,0.01
29402,12006,191,5,1879.63,0.01
29403,12007,188,2,95.05,0.04
29404,12007,120,1,712.9,
29405,12008,80,5,2163.75,0.1
29406,12008,44,4,811.37,0.29
29407,12008,56,2,1711.0,0.23
29408,12009,132,1,2880.61,0.1
29409,12009,75,5,1698.49,0.11
29410,12010,84,2,2021.74,0.02
29411,12010,136,2,1413.59,0.02
29412,12011,121,1,1282.76,0.04
29413,12011,179,4,428.7,0.01
29414,12011,133,1,2743.37,0.03
29415,12012,67,4,2889.74,0.01
29416,12012,49,1,2096.55,0.0
29417,12012,31,4,179.64,0.0
29418,12012,36,5,1474.88,0.03
29419,12012,83,5,3350.85,0.03
29420,12013,159,5,3361.11,0.01
29421,12013,99,4,3206.93,0.0
29422,12014,186,3,2122.02,0.02
29423,12014,130,3,641.78,0.01
29424,12015,5,5,956.44,0.28
29425,12015,98,3,3052.61,0.03
29426,12015,28,1,2131.18,0.27
29427,12016,141,2,1783.79,0.04
29428,12017,39,1,173.66,0.04
29429,12017,185,2,951.9,0.01
29430,12017,189,3,1989.91,0.03
29431,12017,166,5,1345.89,0.02
29432,12017,5,3,1315.11,0.01
29433,12017,160,5,2908.77,0.02
29434,12018,117,4,2395.74,0.01
29435,12018,149,5,88.25,0.01
29436,12018,146,3,2617.64,0.01
29437,12018,20,2,2325.14,0.0
29438,12019,109,5,2013.34,0.02
29439,12019,184,4,3159.21,0.01
29440,12019,174,2,1172.36,0.02
29441,12019,143,4,1045.89,0.29
29442,12020,9,4,2034.92,0.24
29443,12020,167,4,544.75,0.14
29444,12020,74,1,2503.71,0.12
29445,12020,68,3,1610.27,0.21
29446,12020,94,1,1982.62,0.25
29447,12021,49,5,1719.17,0.18
29448,12021,118,5,2607.14,0.13
29449,12022,85,5,2857.07,0.16
29450,12022,164,4,1766.22,0.19
29451,12023,37,4,2201.17,0.04
29452,12023,35,2,2833.92,0.02
29453,12024,187,2,574.49,0.28
29454,12024,88,3,2683.47,0.08
29455,12024,45,4,354.38,0.28
29456,12024,20,5,1697.35,0.27
29457,12024,152,5,1404.99,0.19
29458,12025,121,2,1282.76,0.04
29459,12025,184,1,2840.1,0.11
29460,12025,115,2,3240.07,0.06
29461,12026,195,5,116.81,0.09
29462,12027,95,2,2862.88,0.03
29463,12027,106,5,2234.46,0.03
29464,12027,147,5,2824.24,0.03
29465,12028,189,5,1559.1,0.24
29466,12028,180,2,3286.05,0.06
29467,12029,166,4,1030.02,0.25
29468,12029,89,5,1689.18,0.11
29469,12029,26,1,2236.83,0.27
29470,12029,4,5,3294.12,0.05
29471,12029,2,5,2953.85,0.13
29472,12030,111,5,2565.25,0.03
29473,12031,128,3,1164.68,0.13
29474,12032,67,5,2860.55,0.02
29475,12032,126,3,2214.08,0.03
29476,12032,199,2,1955.21,0.03
29477,12032,162,5,236.16,0.04
29478,12033,120,5,720.25,0.02
29479,12033,65,3,2572.73,0.04
29480,12034,123,2,1856.0,0.07
29481,12034,57,1,1393.58,0.26
29482,12034,71,3,486.78,0.3
29483,12034,5,3,969.72,0.27
29484,12035,144,5,452.86,0.27
29485,12035,159,1,2614.2,0.23
29486,12036,35,2,2400.16,0.17
29487,12036,69,3,699.92,0.24
29488,12036,185,5,913.44,0.05
29489,12037,91,1,2632.52,0.0
29490,12037,66,5,1009.93,0.04
29491,12038,129,2,2199.43,0.05
29492,12038,147,4,2329.27,0.2
29493,12039,42,4,2810.12,0.02
29494,12039,68,2,1956.79,0.04
29495,12040,108,5,1059.2,0.05
29496,12041,174,2,897.22,0.25
29497,12041,45,5,438.05,0.11
29498,12041,56,4,1955.43,0.12
29499,12042,103,1,1762.87,0.05
29500,12043,159,5,3293.21,0.03
29501,12044,187,3,638.32,0.2
29502,12044,12,3,2438.05,0.09
29503,12045,120,5,683.5,0.07
29504,12046,87,2,1636.12,0.03
29505,12046,95,3,2921.91,0.01
29506,12047,91,2,2632.52,0.0
29507,12048,69,5,920.95,0.0
29508,12048,87,5,1602.38,0.05
29509,12049,78,1,3244.14,0.0
29510,12049,197,5,2861.72,0.02
29511,12050,16,1,403.15,0.01
29512,12051,21,4,842.0,0.27
29513,12051,105,5,876.36,0.1
29514,12051,117,1,2032.75,0.16
29515,12051,93,3,2770.79,0.04
29516,12052,170,3,1105.57,0.18
29517,12052,130,1,525.09,0.19
29518,12052,36,3,1459.68,
29519,12053,88,3,2916.82,0.0
29520,12054,127,1,1991.38,0.03
29521,12054,54,2,3147.89,0.05
29522,12054,41,1,961.08,0.01
29523,12054,61,3,418.06,0.0
29524,12055,73,5,1458.42,0.03
29525,12055,95,1,2862.88,0.03
